1663	Check Your Grip	https://www.redriverclimbing.com/RRCGuide/?type=route&id=842	Sport	80	5.12a	4.47	This route starts about 10 feet right of Whipper Snapper. Mantel the start and climb up to a ledge beneath an overhanging face. Pull a bouldery sequence, then continue rapidly up the sustained face on comfy sidepulls and slopers to a nice rest before the pump-dependent finish.	9	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bea013b5a7cf,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bdc44ee57a94,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46a3f39fd4fe3,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46a3f3828a675,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/454fad9c48d84	0
1664	Big Sinkin' Breakdown	https://www.redriverclimbing.com/RRCGuide/?type=route&id=843	Sport	85	5.11c	3.47	This route begins 10 feet right of Check Your Grip. Crank out a difficult boulder problem to a shelf then continue up the overhanging face. Runout to anchors.	10	25		0
1665	Primus Noctum	https://www.redriverclimbing.com/RRCGuide/?type=route&id=844	Sport	75	5.12a	4.06	This route begins 10 feet right of Big Sinkin' Breakdown and is marked by an obvious slab section near the beginning of the route. Run out to the anchors!	11	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5250c3c3cd3f6,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46bf34ee0a964,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46bf34725919f,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46a3f321ab5bd,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46a3f2f560948	0
1666	Spirit Fingers	https://www.redriverclimbing.com/RRCGuide/?type=route&id=845	Sport	70	5.11c	4.14	This bolted line is located about 5 feet right of Primus Noctum. Scramble up to a large ledge to start.	12	25	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46a3f2d52f584	0
1667	Whip-Stocking	https://www.redriverclimbing.com/RRCGuide/?type=route&id=846	Sport	80	5.11a	4.59	This is the next bolted line just right of Spirit Fingers around a blunt corner. There is a large alcove near the top and to the left of the line. Climb the plated face to some anchors just above a roof.	13	23	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5250c33913f0c,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5250c31e348c4,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5250c292a59ce,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5250c27ab17dc,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4fc845e2602e9,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4be9fc0b5228f,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/whipstocking.jpg	0
1668	Deeper is Better	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3428	Sport	60	5.10b	3.62	Start a few feet right of Whip-Stocking. Take advantage of a nice hand-jam down low before gaining a big ledge. Find the hidden hold along the way to make life easier and then pull some thin plates to the chains. Finish in a hueco.	13	17	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/56eabd5fe20aa	0
1669	Yadda Yadda Yadda	https://www.redriverclimbing.com/RRCGuide/?type=route&id=847	Sport	50	5.11b	3.65	This route ascends the arete located about 15 feet right of Whipstocking. Climb interesting and reachy moves to the anchors.	14	24		0
1670	Throne of Lies	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3391	Sport	75	5.12c	1.33	Continue past the anchors of Yadda Yadda Yadda angling up and right. Good holds give way to subtle dishes and crimps which may cut your ride short of the chains.	14	32		0
1671	Lord of the Ring	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2592	Trad	50	5.11	3	Ascends the thin finger crack in a dihedral right of Yadda Yadda Yadda. Climb to a ledge then move through steeper terrain to the chains on Yadda.	14	22	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51703bfb875fb	0
1672	Head and Shoulders	https://www.redriverclimbing.com/RRCGuide/?type=route&id=848	Sport	70	5.11d	4.19	This route ascends the bolted flake system just right of Yadda Yadda Yadda and on the adjacent wall.	15	26		0
1673	Knees and Toes	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2154	Sport	90	5.12b	3.5	Extension to Head and Shoulders. Continue up past 2 more bolts from the anchors on Head and Shoulders. Equipped by Mike Doyle	16	31		0
1674	Beer Belly	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2155	Sport	90	5.13a	4.53	Begin on Head and Shoulders. Climb to the 5th bolt, clip it, then head right through moderate climbing. Pull a hard move, grab a shake, then take on the final boulder problem just before the chains.	17	37	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48bf4040cddde,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48bf4017f36f8	0
1675	Maizy Mae	https://www.redriverclimbing.com/RRCGuide/?type=route&id=849	Sport	30	5.12d	3.81	This abandoned project has become a bolted boulder problem. Climb the obvious overhanging 30 foot high block located about 25 feet right of Head and Shoulders.	18	33	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b24b9d4ed8,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/489d88dd8eecc	0
1676	Super Charger	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2247	Sport	90	5.13d	4.5	Climb Maizy Mae to the ledge then continue up the overhanging pocketed wall to join with Beer Belly. Equipped by Joe Kinder.	19	40		0
1677	Dirty Smelly Hippie	https://www.redriverclimbing.com/RRCGuide/?type=route&id=850	Sport	90	5.13b	4.32	This route begins by climbing the right arete of the 30 foot block to the right of Head and Shoulders and continues up the overhanging face above.	20	38	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b2763a7596,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b2753e6ca0,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/489d8a7d4ddb9	0
1678	Spank	https://www.redriverclimbing.com/RRCGuide/?type=route&id=851	Sport	70	5.13a	3.9	This route ascends the overhanging face a few feet right of Dirty Smelly Hippie and just right of a dihedral. Begin by climbing left of the dihedral then move right at the good stance to take on the severely overhanging face. Shake it out at the obvious jug near the top then slap and pinch to the anchors. Equipped by Chris Martin.	21	37	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5408b8f99338d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b2469f3176,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b24330d860,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/454faf284dda3,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/454fae0728fe3	0
1679	Absolute Zero	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2334	Sport	80	5.13b	4	Begin by climbing Spank then trend right when you reach the first ledge. From the ledge, make a scary clip then smack right to reach your friend for the next few bolts, Mr. Fat Flake. Dig and squeeze while slapping for chalk spots. You won't be alone if you pull up a stick clip at this point. Wire the bottom of The Nothing now and you can do the route the way Dave Hume intended it to be done.	22	38		0
1680	The Nothing	https://www.redriverclimbing.com/RRCGuide/?type=route&id=852	Sport	90	5.14a	3.6	This route begins by climbing a faint crack system about 15 feet right of the previous route. A gimme 5.14 for those who spent the winter in Hueco. Hopefully that'll help give it some love. Remember though, Dave doesn't think it's 5.14. Will that detract the chasers? Let the games begin.	23	44	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5ec5a9595d10f	0
1681	The Galaxy (project)	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2216	Sport	0	Unknown	0	This line is currently being bolted. Follows the fat flake 30 feet right of The Nothing. If The Nothing wasn't already taken it would have been a great name for this non-line. Equipped by Strange.	24	9999		0
1682	The Business	https://www.redriverclimbing.com/RRCGuide/?type=route&id=853	Sport	65	5.11d	1.63	This route is located about 15 feet right of The Nothing. Climb pockets to the left side of a hueco then continue through more pockets to the anchors. You have no business climbing this route surrounded by so much good rock.	25	26		0
1683	Pimp Juice	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2391	Sport	100	5.13a	3.7	Walk right of The Business to reach a cluster of long routes left of the obvious striking arete which Kaleidoscope follows. This is the leftmost line and is marked by a large black flake feature. Mostly endurance climbing broken up by a reachy boulder problem.	25	37		0
1684	Angry Birds	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2337	Sport	100	5.13c	4.78	Next route right of Pimp Juice. Work up a pump to meet the beast at bolt 5. Bust through the first boulder problem to reach a ledge. Exit when ready then rage through 3 more bolts of insanity, complete with a Madness-like sloping beach move. Milk a recovery jug for all it's got then bust another boulder problem and dive for the toilet seat. One more long move gets you to the chains where you can be glad everything fell into place just right.	26	39	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5e06322c65cc2,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5408b7e6c388d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5408b7da1ff9e	0
1685	Easy Rider	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2156	Sport	100	5.13a	4.31	Begin on the ledge right of Angry Birds and head up a ramp to gain consistent climbing with decent rests. Pace yourself and save enough juice to enjoy the last 20 feet of excellent climbing that makes it all worthwhile. Apparently climbers have discovered a lay-down no hands rest before the final crux. 12d? Time will tell.	27	37	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4fd936e278289,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4fd936a0812ba	0
1686	Kaleidoscope	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2009	Sport	80	5.13c	4.5	This overhanging arete is on the left side of the ampitheater 30 feet right of Easy Rider. Begin by climbing through delicate moves to gain the steeper right-angling arete up higher.	28	39	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/490f715af3843,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4863e22f1f3f7,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4863e21ad695c,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4863e128db569,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4556eb80d86a5,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4556eb63ac19c,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/454fad0d35753	0
1687	Thug Life	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2392	Sport	0	5.13d	3.25	Next route right of Kaleidoscope out the steep cave.	28	40	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/56f8825a7201d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/54fe88a20f57e,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50341d887632d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50341bffcc021,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5034145b72320	0
1688	The Sharma Project	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2217	Sport	0	Unknown	5	This line climbs out the insanely steep amphitheater 50 feet right of Kaleidoscope. Equipped by Chris Sharma. Not finished.	29	9999	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50341d444b7d6,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50341418589b4	0
1689	Arachnophobia	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2343	Sport	0	5.12d	2	This route lies on the right side of the amphitheater just off the trail leading to Bob Marley Crag. The line involves a cruxical first half before reaching the familiar steep jug hauling the Red is famous for. Don't spray the ''almost onsite" if you fall going for the chains though because it may happen way more than once. It's tough up there.	30	33	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50341974e05ba	0
1690	Harshin' my Mellow	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2616	Sport	60	5.10b	2.6	The left of the two routes on the orange wall. Mostly juggy with a short slopey crux.	31	17		0
1691	The Hanging Tree	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2617	Sport	65	5.11b	3.17	The right of the two routes on the orange wall. Start off a boulder and climb into nice balancey moves up to a bulge crux. Cleaning on toprope recommended due to the protruding iron jugs up high on the finishing slab.	32	24		0
1692	Captain Turtlehead	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2618	Mixed	80	5.9+	3	Clip the first bolt of Pottsville, then move up and left to the crack. Follow this to the top, trending right up high on the juggy slab to the Pottsville anchor. Lots of lichen but very solid rock, a sort of ''North Carolina training" route. A #4 to 5 Camalot or two helpful.	33	13		0
1693	Pottsville Escarpment	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2619	Sport	80	5.10a	4	The long pretty slab just left of the Mud on the Rug dihedral. Start on Mud on the Rug then immediately move left on a big iron jug to the high first bolt. Continue through awesome balancey moves and cool mantels.	34	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51a78573baf49	0
1694	Mud on the Rug	https://www.redriverclimbing.com/RRCGuide/?type=route&id=854	Trad	100	5.6	3.27	This route ascends a crack in a dihedral several hundred feet right of The Business.	35	5	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59889f3b8ccf0,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/57e6f22c5d025,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51311d1717e97,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51311b6d22fb8	0
1695	Jungle Direct	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2648	Mixed	80	5.10	2	Scramble up into the alcove beneath the A-shaped chimney to the right of Mud on the Rug. Stem up into the chimney and pull the roof. Proceed straight up the George of the Jungle crack until it takes a 90 degree turn to the right. Step up and slightly left onto the face and proceed directly upward through the line of three bolts to the anchors.	35	15		0
1696	George of the Jungle	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1473	Trad	0	5.9	3	25 ft. right of Mud on the Rug is a crack that starts about 20ft off the ground. Climb the initial part of Mud on the Rug then traverse right to a ledge (or start the route directly, on slab jugs just left of a vine-choked crack). Follow the crack and face up a 3-bolt variation to the top.	36	12		0
